,,City,Company,Link,State,Title
indeed.com,335,Minneapolis,Polaris Industries,www.indeed.com/rc/clk?jk=4b9bb5b335c07388,MN,"Manager, Data Analytics and Business Insights"
indeed.com,336,San Diego,ID Analytics,www.indeed.com/rc/clk?jk=48e392389de4914f,CA,"Director, Data Science"
indeed.com,337,Detroit,Ironside,www.indeed.com/rc/clk?jk=2ae0dcb318b045ca,MI,Senior Consultant - SPSS Advanced Analytics
indeed.com,338,Orlando,Florida Virtual School,www.indeed.com/rc/clk?jk=30db60e595340868,FL,Business Intelligence Developer
indeed.com,339,Santa Clara,Hitachi Data Systems Corporation,www.indeed.com/rc/clk?jk=b34fd0c5a60253ab,CA,Software Developer-Storage
indeed.com,340,Mountain View,LinkedIn,www.indeed.com/rc/clk?jk=bb74972a5fa0a654,CA,"Business Analytics, Associate/Sr. Associate"
indeed.com,342,San Francisco,New Relic,www.indeed.com/rc/clk?jk=1fd6eeb4b79e6659,CA,Data Scientist - Customer Success
indeed.com,343,Sunnyvale,Yahoo! Inc.,www.indeed.com/rc/clk?jk=69fa64e9640b20f5,CA,"Research Engineer, Senior"
indeed.com,344,Irvine,"Allergan, Inc.",www.indeed.com/rc/clk?jk=916d20b678030711,CA,"Director, Secondary Marketing Research and ROI"
indeed.com,345,Baltimore,"Think Systems, inc",www.indeed.com/rc/clk?jk=84f05bfde7f0f249,MD,Senior Direct Marketing Business Analyst
indeed.com,346,San Francisco,Cognizant,www.indeed.com/rc/clk?jk=60157c5fc04afa2b,CA,"Sr. Manager, Communication and Contact Center Analytics - BPO/BPS"
indeed.com,347,Chicago,Slalom Consulting,www.indeed.com/rc/clk?jk=b26fa3f7185dc15b,IL,Data Scientist
indeed.com,348,Broomfield,Epsilon,www.indeed.com/rc/clk?jk=aa5f373c31dbd881,CO,"Sr Director, Media Analytics"
indeed.com,349,Hoffman Estates,Sears Home Services,www.indeed.com/rc/clk?jk=78e834396a677ba8,IL,Business Reporting Analyst / Report Developer
indeed.com,350,San Francisco,Scion Staffing,www.indeed.com/rc/clk?jk=c99fddafb4aa46e8,CA,Senior Institutional Research Analyst
indeed.com,351,Detroit,Ironside,www.indeed.com/rc/clk?jk=d2de402dcbf2e350,MI,Senior Consultant - Data Warehouse Architecture
indeed.com,352,Webster,Mapfre,www.indeed.com/rc/clk?jk=24d45f19d4c04a35,MA,Statistician II
indeed.com,353,Lexington,Ironside,www.indeed.com/rc/clk?jk=834502bfcb1745a8,MA,Senior Consultant - Data Warehouse Architecture
indeed.com,354,Newton,Workbridge Associates,www.indeed.com/rc/clk?jk=24517f9111a7931a,MA,Senior UX Information Architect
indeed.com,355,New York,Collective[i],www.indeed.com/rc/clk?jk=81e248dc590bdd63,NY,Data Scientist
indeed.com,356,Hartford,Ironside,www.indeed.com/rc/clk?jk=aa1ca890a1c4e80f,CT,Senior Consultant - Data Warehouse Architecture
indeed.com,357,Atlanta,Ironside,www.indeed.com/rc/clk?jk=48925b9aa7e37157,GA,Senior Consultant - Data Warehouse Architecture
indeed.com,358,New York,Ironside,www.indeed.com/rc/clk?jk=5f9544a421f06517,NY,Senior Consultant - Data Warehouse Architecture
indeed.com,359,Glendale,YP,www.indeed.com/rc/clk?jk=c5e50b1c400c91b4,CA,"Director, Data Sciences"
indeed.com,360,San Diego,Teradata,www.indeed.com/rc/clk?jk=054af92356e7e645,CA,"Engineering Architect, Marketing Analytics"
indeed.com,361,Chicago,Epsilon,www.indeed.com/rc/clk?jk=cd7b741e73972cfc,IL,Senior Account Supervisor
indeed.com,362,San Francisco,Lyft Corporate,www.indeed.com/rc/clk?jk=cca861ffa52b5886,CA,Senior Data Scientist
indeed.com,363,Washington,Allegheny Science & Technology,www.indeed.com/rc/clk?jk=0dfa9b8ceb6b63c6,DC,Business/Process Improvement Specialist
indeed.com,364,Winston-Salem,National General Insurance,www.indeed.com/cmp/National-General-Insurance/jobs/Senior-Predictive-Modeling-Analyst-3a55488c36de0516?r=1,NC,Senior Predictive Modeling Analyst
indeed.com,365,Englewood,Hitachi Data Systems,www.indeed.com/rc/clk?jk=5250086ad9afbf0a,CO,SW Development Engineer
indeed.com,367,San Francisco,Wells Fargo,www.indeed.com/rc/clk?jk=460da1af7874cc08,CA,Analytics Consultant 4
indeed.com,368,Irving,Humana,www.indeed.com/rc/clk?jk=3dd56d8983416551,TX,Statistical Analyst - Consumer Analytics
indeed.com,369,Chicago,HDR,www.indeed.com/rc/clk?jk=7796b1c5aa7e7a76,IL,Advanced Simulation Specialist (Healthcare Planning)
indeed.com,370,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=7aa03eebd5160163,NC,TRICARE Lead DB2 Database Administrator
indeed.com,371,Jacksonville,EverBank,www.indeed.com/rc/clk?jk=0198b41d525b4fd0,FL,Marketing Research Analyst Sr
indeed.com,373,San Diego,Epsilon,www.indeed.com/rc/clk?jk=c902c7322bdca61d,CA,Lead BI/DW Developer (MS SQL BI)
indeed.com,374,Chicago,Smith Hanley Associates,www.indeed.com/rc/clk?jk=2d3a474684a26279,IL,Sr. Statistician
indeed.com,375,United States,Merkle Inc.,www.indeed.com/rc/clk?jk=58abd7c433a87311,,"Vice President, Insurance & Wealth Management Analytics Leader"
indeed.com,376,Arlington,L-3 Communications,www.indeed.com/rc/clk?jk=01b623df105c95a8,VA,Data Scientist
indeed.com,377,Phoenix,Banner Health,www.indeed.com/rc/clk?jk=03c83c907fd9a7c2,AZ,HRIS Systems Consultant Sr. Supervisor Data Management
indeed.com,379,Charlotte,Wells Fargo,www.indeed.com/rc/clk?jk=fbb1cab3381fef68,NC,Marketing Database Cons 1
indeed.com,381,Lake Forest,Grainger Industrial Supplier,www.indeed.com/rc/clk?jk=64f1d7b4106cd47c,IL,Sr Transportation Analyst
indeed.com,382,South San Francisco,Capgemini,www.indeed.com/rc/clk?jk=ed88256c103747aa,CA,Solution Architect - HANA
indeed.com,383,Irving,Trend Micro,www.indeed.com/rc/clk?jk=aa73095716505576,TX,Sales Operations Manager
indeed.com,384,Alpharetta,Vesta Corporation,www.indeed.com/rc/clk?jk=611b3f8d352c59ae,GA,Analytic Scientist
indeed.com,386,New Jersey,Smith Hanley Associates,www.indeed.com/rc/clk?jk=c0955b1a055d863e,,Analytics Director
indeed.com,387,Seattle,Starbucks,www.indeed.com/rc/clk?jk=f819cad3eda426b2,WA,"group marketing manager, Digital Personalization Strategy - Seattle, WA"
indeed.com,388,San Francisco,Bluenose Analytics,www.indeed.com/rc/clk?jk=0266a6bcdd5f9bea,CA,Web App Developer (Java/Grails)
indeed.com,389,San Francisco,Scion Nonprofit Staffing,www.indeed.com/rc/clk?jk=4b5c0d73bc7ce77b,CA,Senior Institutional Research Analyst
indeed.com,390,Roseville,FICO,www.indeed.com/rc/clk?jk=17226fcc1dbdfb30,MN,ETL Engineer
indeed.com,391,Los Angeles,MarketShare,www.indeed.com/rc/clk?jk=586ef0e95a9b1df7,CA,Strategy Analyst
indeed.com,392,Nashville,MarketPro,www.indeed.com/rc/clk?jk=6c33ad9cc6aba1ba,TN,"Director, Advanced Analytics"
indeed.com,393,Philadelphia,"Analytic Recruiting, Inc.",www.indeed.com/rc/clk?jk=732a779bfd41c3e0,PA,Data Scientist
indeed.com,394,Pittsburgh,Highmark Health,www.indeed.com/rc/clk?jk=13d70314c8653aa6,PA,Senior Decision Support Analyst- Data Analytics
indeed.com,395,New York,Futures Group IT LLC.,www.indeed.com/rc/clk?jk=8c45c9771550c37c,NY,Data Architect
indeed.com,396,Simsbury,The Hartford Financial Services,www.indeed.com/rc/clk?jk=cd479e1a5f8c8150,CT,Sr Consultant Research - Personal Lines Auto
indeed.com,397,Fairfax,ICF International,www.indeed.com/rc/clk?jk=45d12c87fd1f8cb0,VA,Large Real-Time Oracle Data Warehouse/BI Designer
indeed.com,398,Buffalo Grove,Siemens Building Technologies,www.indeed.com/rc/clk?jk=a502ef5fd6cb54b1,IL,Inventory and Logistics Manager
indeed.com,400,Riverwoods,Discover Financial Services,www.indeed.com/rc/clk?jk=b476d2d47642f7de,IL,"Project Manager, HR and Workforce Analytics - 24938"
indeed.com,401,Minneapolis,Epsilon,www.indeed.com/rc/clk?jk=385727937ce0bb62,MN,Account Executive
indeed.com,402,Louisville,RehabCare Group,www.indeed.com/rc/clk?jk=473d2f29258c8e9d,KY,Senior Programmer/Developer- Database Focus
indeed.com,403,Buffalo Grove,"Siemens Industry, Inc.",www.indeed.com/rc/clk?jk=60aa75caf4d578e2,IL,Inventory and Logistics Manager
indeed.com,404,Scottsdale,Revionics,www.indeed.com/rc/clk?jk=7e7258d129ef43da,AZ,Scientific Developer
indeed.com,405,Irving,Epsilon,www.indeed.com/rc/clk?jk=c8b8720dc2d9d91c,TX,Data Scientist
indeed.com,406,Franklin,Take Care Health Systems,www.indeed.com/rc/clk?jk=00c03f3efff455e6,TN,Biostatistician
indeed.com,407,Houston,Exxon Mobil,www.indeed.com/rc/clk?jk=0b891cd00dbe970e,TX,2015 Computational Sciences
indeed.com,408,Minneapolis,Versique,www.indeed.com/rc/clk?jk=cd057eb4cf9633a8,MN,Senior Data Warehouse Engineer - West Metro
indeed.com,409,New York,Coach,www.indeed.com/rc/clk?jk=55ed92649bdaa2e7,NY,"DVP, Global Customer Data Strategy and Management"
indeed.com,410,Austin,Revionics,www.indeed.com/rc/clk?jk=9f8894f5d23a7efb,TX,Scientific Developer
indeed.com,411,St. Louis,Enterprise Holdings,www.indeed.com/rc/clk?jk=3b74c5b0f07d63d0,MO,Statistician (Enterprise)
indeed.com,412,Northbrook,Advance Search,www.indeed.com/rc/clk?jk=510603010e62f268,IL,Senior Software Enigneer
indeed.com,413,Lombard,Aspect Software Inc.,www.indeed.com/rc/clk?jk=0c5c2fd49881ac80,IL,Sales Operations Specialist
indeed.com,414,Purchase,Kforce,www.indeed.com/rc/clk?jk=e1d3c59c9da99e07,NY,"AVP Wealth Management, Data Analytics and Metrics"
indeed.com,419,Nashville,Epsilon,www.indeed.com/rc/clk?jk=4df30105dae2e3b2,TN,Art Director
indeed.com,420,Dallas,Cognizant,www.indeed.com/rc/clk?jk=f9a26d5c34a6c4f5,TX,"Director, Advanced Analytics Comm/Tech/Retail - BPS"
indeed.com,421,Raleigh-Durham,MetLife GTO,www.indeed.com/rc/clk?jk=af5c07257fd3c348,NC,Software Developer - NET C# CMS Developer
indeed.com,423,Saint Petersburg,Kobie Marketing,www.indeed.com/rc/clk?jk=d52092686e700c75,FL,Manager of Decision Sciences
indeed.com,424,Manhattan,Newell Rubbermaid,www.indeed.com/rc/clk?jk=e284118ee57606ac,NY,Director E Commerce Analytics
indeed.com,425,Houston,Smith & Associates,www.indeed.com/rc/clk?jk=c6b55d91eb6b5b15,TX,Cognos BI Developer
indeed.com,427,Mountain View,Coupons.com,www.indeed.com/rc/clk?jk=4494b73c863247aa,CA,"Manager, Marketing Analytics (Contractor)"
indeed.com,428,New York,Alvarez & Marsal,www.indeed.com/rc/clk?jk=e30e4bb8bb7bdd6e,NY,"Data Wrangler, Insurance Analytics"
indeed.com,429,St. Louis,The Novo Group,www.indeed.com/rc/clk?jk=83fc6b64719bd418,MO,Clinical Informatics Analyst
indeed.com,430,Seattle,POSSIBLE,www.indeed.com/rc/clk?jk=804e4e0321c18a27,WA,Senior Analytics and Optimization Manager
indeed.com,432,San Francisco,"Anki, Inc.",www.indeed.com/rc/clk?jk=32afe69c217c76ee,CA,Data Scientist
indeed.com,433,Lehi,Adobe,www.indeed.com/rc/clk?jk=d27bb5ee077e3db5,UT,Engineering Services Consultant
indeed.com,434,Hartford,CIGNA,www.indeed.com/rc/clk?jk=4874586080c9231b,CT,Global Enterprise Campaign Management and Agile Marketing Lead (CRM)
indeed.com,435,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=1d3ddb1590bc182b,NC,Software Developer - NET C# CMS Developer
indeed.com,437,Palo Alto,Machine Zone,www.indeed.com/rc/clk?jk=fbbbd4fc4b4abf5a,CA,Data Scientist
indeed.com,438,Stamford,Epsilon,www.indeed.com/rc/clk?jk=6a70e440b356de3b,CT,Analytic Consultant
indeed.com,440,Washington,LivingSocial,www.indeed.com/rc/clk?jk=666f11b1b5cf4789,DC,Data Scientist
indeed.com,441,San Francisco,Everlane,www.indeed.com/cmp/Everlane/jobs/Senior-Data-Analyst-cf25d47a9e7afd9c?r=1,CA,Senior Data Analyst
indeed.com,442,Louisville,Passport Health Plan,www.indeed.com/rc/clk?jk=79c5db435cde3656,KY,Business Intelligence Engineer
indeed.com,444,Baltimore,AGORA Inc.,www.indeed.com/rc/clk?jk=8b9aec52803e45c7,MD,Direct Marketing Business Analyst
indeed.com,445,Provo,InsideSales.com,www.indeed.com/rc/clk?jk=9a2e761468204f85,UT,Implementation Consultant
indeed.com,446,Seattle,Amazon Corporate LLC,www.indeed.com/rc/clk?jk=33f1fac16afe2c40,WA,"Senior Product Manager, Advertiser Tools"
indeed.com,447,Winston-Salem,National General Insurance,www.indeed.com/cmp/National-General-Insurance/jobs/Senior-Product-R&D-Analyst-ce235858e353b341?r=1,NC,Senior Product R&D Analyst
indeed.com,448,Alexandria,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=6af3791931f74893,VA,Marketing Quantitative Manager
indeed.com,449,San Bruno,Walmart,www.indeed.com/rc/clk?jk=fe46e7a21e90cf95,CA,Big Data Engineer WalmartLabs
indeed.com,450,St. Louis,Monsanto,www.indeed.com/rc/clk?jk=f178fb29701ba115,MO,Sr. Operations Research Analyst
indeed.com,452,Dunwoody,Spartan Resources,www.indeed.com/rc/clk?jk=50913ca819cc8b5a,GA,"Sr. Software Engineer-Dunwoody, GA"
indeed.com,453,Chicago,Orbitz Worldwide,www.indeed.com/rc/clk?jk=8f29f9a631547f2c,IL,"Sr. Analyst, Statistical Modeling & Analytics"
indeed.com,454,Bellevue,Tmobile,www.indeed.com/rc/clk?jk=ebd7a67e92ebf693,WA,Senior Manager Multi Channel Analytics
indeed.com,455,Burlingame,TellApart,www.indeed.com/rc/clk?jk=603c658ecd7297f0,CA,"Team Lead, Client Services"
indeed.com,456,Raleigh-Durham,MetLife GTO,www.indeed.com/rc/clk?jk=e127b8adf37b3651,NC,Principal Data Center Network Architect
indeed.com,457,Portsmouth,Bottomline Technologies,www.indeed.com/rc/clk?jk=2f4b2bc2519af229,NH,AML Compliance Specialist
indeed.com,458,Manhattan,TellApart,www.indeed.com/rc/clk?jk=7e3b6cb058b15a46,NY,"Team Lead, Client Services"
indeed.com,459,Burlingame,TellApart,www.indeed.com/rc/clk?jk=f8eeae98ad59f8fb,CA,Digital Media Planner
indeed.com,460,Lincoln,Amica Insurance Company,www.indeed.com/rc/clk?jk=4a23390d8558bec1,RI,Modeling Research Analyst (Data Scientist)
indeed.com,461,Winston-Salem,National General Insurance,www.indeed.com/rc/clk?jk=79f7832dfba1ea70,NC,Sr. Product R&D Analyst
indeed.com,462,Irving,Ace Cash Express,www.indeed.com/rc/clk?jk=b5401ddf5be4b770,TX,Originations Analyst
indeed.com,463,San Bruno,Walmart,www.indeed.com/rc/clk?jk=52babb53e7aa79a4,CA,Principal Software Engineer WalmartLabs
indeed.com,464,Minneapolis,Ameriprise Financial,www.indeed.com/rc/clk?jk=7ffa5ab02cac4377,MN,"Senior Manager, Digital Analytics"
indeed.com,465,San Francisco,Wells Fargo,www.indeed.com/rc/clk?jk=04b9680519e798dd,CA,MKTG DBASE DEC STRAT CONS 1
indeed.com,466,Chicago,Centro,www.indeed.com/rc/clk?jk=90153cb21a81a703,IL,Senior Data Scientist
indeed.com,468,Chicago,OPS Rules Management Consultant,www.indeed.com/rc/clk?jk=db72648d996fe5b6,IL,SCM Analytics Manager
indeed.com,469,Madison Heights,Epsilon,www.indeed.com/rc/clk?jk=84d8d8e1dffd58bb,MI,"Dir, Account"
indeed.com,470,Austin,Revionics,www.indeed.com/rc/clk?jk=f38923d817122ba0,TX,.NET Developer
indeed.com,471,Austin,Catapult Systems,www.indeed.com/rc/clk?jk=8c7a3cf384890095,TX,Senior Business Intelligence Professional - Austin
indeed.com,472,Woburn,Epsilon,www.indeed.com/rc/clk?jk=7130ed10f60513d3,MA,Sr. Analytic Consultant
indeed.com,473,Winston-Salem,DataMasters,www.indeed.com/rc/clk?jk=3d81733867f498b9,NC,SQL DBA (Intermediate to Senior) - Perm / Direct Hire
indeed.com,474,Seattle,Amazon Corporate LLC,www.indeed.com/rc/clk?jk=cddd3e721e97d4d5,WA,Sr. Business Intelligence Engineer - Amazon Homepage
indeed.com,475,Grand Rapids,Steelcase,www.indeed.com/rc/clk?jk=1f2f0d5072deaa88,MI,Advanced Analytics Intern
indeed.com,476,Chicago,Epsilon,www.indeed.com/rc/clk?jk=276413b514237e86,IL,Account Supervisor
indeed.com,477,Massachusetts,"Millennium Consulting, Inc.",www.indeed.com/rc/clk?jk=9bedd2a295b42e20,,"Software Developers (C++, Distributed Systems, Database Internals)"
indeed.com,478,Roseville,Revionics,www.indeed.com/rc/clk?jk=91d1a9490100ae07,CA,Associate Operations Engineer
indeed.com,479,Chicago,Pearl Insurance,www.indeed.com/rc/clk?jk=bdfb25c58546048e,IL,Marketing Strategist / Database Marketing
indeed.com,480,White Plains,IRI,www.indeed.com/rc/clk?jk=0195d90987717484,NY,Analytics Consultant
indeed.com,481,Irving,Tango Management Consulting,www.indeed.com/rc/clk?jk=ae47d389410217b0,TX,Sr. Front End Developer
indeed.com,482,San Diego,Sharecare,www.indeed.com/rc/clk?jk=e6fe1fcdc06269a1,CA,Junior Media Planner
indeed.com,483,Palo Alto,Machine Zone,www.indeed.com/rc/clk?jk=0af171fe7ddbb68b,CA,Data Analyst
indeed.com,484,Raleigh-Durham,MetLife GTO,www.indeed.com/rc/clk?jk=f21286d3b74ae113,NC,Software Developer - Java Web Developer
indeed.com,485,Seattle,VoloMetrix,www.indeed.com/rc/clk?jk=d2b07e4a8ceb89f6,WA,DATA SCIENTIST
indeed.com,486,Milwaukee,CoreLogic,www.indeed.com/rc/clk?jk=a1709559c6edc8a3,WI,Senior Predictive Modeler
indeed.com,487,New York,Analytic Recruiting,www.indeed.com/rc/clk?jk=83689d8feeadd77e,NY,Digital Analytics to Manager
indeed.com,488,New York,Merkle Inc.,www.indeed.com/rc/clk?jk=5622dcc322a4e3a1,NY,VP
indeed.com,489,Milpitas,SanDisk,www.indeed.com/rc/clk?jk=30b2dd2b2d72feb3,CA,Principal Mkt Research Analyst Job
indeed.com,490,Las Vegas,MGM Resorts International Operations,www.indeed.com/rc/clk?jk=2b13d0ecdc58ca22,NV,ANALYST/DATA MODELER III (ANALYST IV)
indeed.com,491,Highlands Ranch,Computershare,www.indeed.com/rc/clk?jk=76d53aec10523ccf,CO,BI Developer
indeed.com,492,Nashville,Epsilon,www.indeed.com/rc/clk?jk=182db65b09bd8bb7,TN,Account Supervisor
indeed.com,495,Jacksonville,Interline Brands,www.indeed.com/rc/clk?jk=f9f7cbf0d2ad2634,FL,"Senior Manager, Supply Chain Analytics"
indeed.com,496,Torrance,Delta Computer Consulting,www.indeed.com/rc/clk?jk=315e8b8255d402ef,CA,(AME960) Senior Database Developer Analyst
indeed.com,497,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=9575d1d01499fc9d,NC,Software Developer - Java Web Developer
indeed.com,498,Los Angeles,MarketShare,www.indeed.com/rc/clk?jk=c406b112cb1f9614,CA,Price Optimization Analyst
indeed.com,499,Santa Clara,McAfee,www.indeed.com/rc/clk?jk=c0f5096f26da983c,CA,Data Scientist
indeed.com,500,Seattle,Nordstrom,www.indeed.com/rc/clk?jk=521e4bb6230e70bc,WA,Senior Marketing Analytics Manager
indeed.com,501,San Jose,Agilent,www.indeed.com/rc/clk?jk=b2909fe0476b3973,CA,Data Scientist
indeed.com,502,New York,POSSIBLE,www.indeed.com/rc/clk?jk=2dfc2a1f545eceec,NY,Associate Director of Marketing Sciences
indeed.com,503,Irving,Epsilon,www.indeed.com/rc/clk?jk=d1718ffdf94f3cfb,TX,"Sr. Director, Technology"
indeed.com,504,New York,Rubicon Project,www.indeed.com/rc/clk?jk=a487c6fafc060d55,NY,Campaign Manager
indeed.com,505,Louisville,Kindred Healthcare,www.indeed.com/rc/clk?jk=ddc30fb571062457,KY,Senior Programmer/Developer- Database Focus
indeed.com,506,San Diego,Epsilon,www.indeed.com/rc/clk?jk=3bcdf0d6311794dd,CA,Director Business Intelligence
indeed.com,507,San Diego,Teradata,www.indeed.com/rc/clk?jk=adad36931996d16a,CA,"Product Manager, Marketing Analytics"
indeed.com,508,Palo Alto,Ford Motor Company,www.indeed.com/rc/clk?jk=628b3bffce68c543,CA,"Market & Product Research Analyst - Palo Alto, CA"
indeed.com,509,Chicago,Kemper Corporation,www.indeed.com/rc/clk?jk=42a50859522d7e43,IL,Data Scientist
indeed.com,510,San Diego,Petco,www.indeed.com/rc/clk?jk=887a9d94012a8014,CA,Merchandise Planning Analyst
indeed.com,511,Las Vegas,VNU Retail Group,www.indeed.com/cmp/Selling-Source/jobs/Data-Scientist-f3d7810d39aee718?r=1,NV,Data Scientist
indeed.com,512,New Jersey,Analytic Recruiting,www.indeed.com/rc/clk?jk=4fa76d5bb9d2ef94,,Predictive Modeler / Statistician (several Jr & Sr role)
indeed.com,513,New York,MarketShare,www.indeed.com/rc/clk?jk=f5541621a084fe92,NY,Econometrician - (Marketing Analytics)
indeed.com,514,New York,Alvarez & Marsal,www.indeed.com/rc/clk?jk=2b490fa8992b1e0c,NY,"Business Consultant, Insurance Analytics"
indeed.com,515,United States,CIBER,www.indeed.com/rc/clk?jk=eb8852f720b21521,,Senior Lead Data Analysis/Data Warehouse Consultant
indeed.com,516,Plainview,Neulion,www.indeed.com/rc/clk?jk=cae71479db38147c,NY,Director of Data and Analytics
indeed.com,517,San Diego,Teradata,www.indeed.com/rc/clk?jk=7448fbebbefca1ee,CA,"Database Engineer, Marketing Analytics"
indeed.com,518,New Jersey,The Getinge Group,www.indeed.com/rc/clk?jk=6531ad3201a752a3,,Business Analyst I - Demand Planning
indeed.com,519,San Francisco,GAP Inc,www.indeed.com/rc/clk?jk=547e5c1deec8eee2,CA,Senior Analyst Inventory Strategy
indeed.com,520,Santa Clara,Volt Workforce Solutions,www.indeed.com/rc/clk?jk=e68f062c0ff35834,CA,Project Manager-B2B-Data Mining
indeed.com,521,Raleigh-Durham,MetLife GTO,www.indeed.com/rc/clk?jk=57178d824f99f1e0,NC,Software Developer - Web Client Side\UI Development
indeed.com,523,Redwood City,MarketShare,www.indeed.com/rc/clk?jk=275a6e127928d5a5,CA,Data Integration Architect
indeed.com,524,Township of Piscataway,RangTech,www.indeed.com/rc/clk?jk=81a5094d0c63a355,NJ,Data Scientist (Intern / Full time)
indeed.com,525,Austin,Catapult Systems Inc,www.indeed.com/rc/clk?jk=3bf3d7c21a50d28c,TX,Senior Lead Business Intelligence Professional
indeed.com,526,San Jose,FICO,www.indeed.com/rc/clk?jk=1fb623a3556dd81e,CA,"Director Product Management, FICO Analytic Cloud"
indeed.com,527,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=6757b8e884e65bff,NC,Director Engineering (Capacity and Performance)
indeed.com,528,Peoria Heights,Pearl Insurance Group LLC,www.indeed.com/rc/clk?jk=5d7f57c575b65dab,IL,Marketing Analyst
indeed.com,529,New York,Alvarez & Marsal,www.indeed.com/rc/clk?jk=ffbc007396e6884a,NY,"Data Scientist, Insurance Analytics"
indeed.com,530,Chicago,Cramer-Krasselt,www.indeed.com/rc/clk?jk=36867aac005b1fe2,IL,Analyst
indeed.com,531,Southfield,"Fast Switch, Ltd.",www.indeed.com/rc/clk?jk=aa5aea95888a0c6b,MI,SAS Lead Ananlyst 40819
indeed.com,532,San Mateo,Lotame,www.indeed.com/rc/clk?jk=81e2e9bdeab0c286,CA,RTH Data Engineer
indeed.com,533,United States,IBM,www.indeed.com/rc/clk?jk=b5e1c227783f3755,,Advanced Analytics/Data Scientist - Strategy & Analytics (S&A)
indeed.com,534,Boston,Percipio Media,www.indeed.com/rc/clk?jk=5f81e54ebe3e1e66,MA,Quantitative Data Analyst
indeed.com,535,Belmont,Auction.com,www.indeed.com/rc/clk?jk=dbe0ff14c29aa044,CA,Senior Data Scientist
indeed.com,536,Miami,Royal Caribbean Cruises Ltd.,www.indeed.com/rc/clk?jk=938763a6754ffc1d,FL,"Manager, Casino Marketing"
indeed.com,537,Redwood City,Elevate Recruiting Group,www.indeed.com/rc/clk?jk=c2bec09d4a97dba5,CA,"Sr. Product Manager, Ad Platforms"
indeed.com,538,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=e7d3d4318a97fad8,NC,Software Developer - Web Client Side\UI Development
indeed.com,540,New York,National Recruiting Group,www.indeed.com/rc/clk?jk=f49278bf93e111c7,,Data Scientist
indeed.com,541,Miami,Royal Caribbean Cruises Ltd.,www.indeed.com/rc/clk?jk=84b31427d791f73e,FL,"Sr. Manager, One to One Marketing"
indeed.com,543,Phoenix,Dignity Health,www.indeed.com/rc/clk?jk=87e0fad30da1fa82,AZ,Physician Informaticist - Big Data/Analytics w/ Clinical exp.
indeed.com,544,Miami,Pentagon Federal Credit Union,www.indeed.com/rc/clk?jk=ae43ec8ece9d5b8f,FL,Marketing Quantitative Manager - Marketing Analyst
indeed.com,545,Richmond,Federal Reserve Bank of Richmond,www.indeed.com/rc/clk?jk=0e0a066bf48f6f3a,VA,Performance & AO Manager
indeed.com,547,New Jersey,Analytic Recruiting,www.indeed.com/rc/clk?jk=f9456f9c0b6dded1,,"VP, Chief Data Scientist"
indeed.com,548,Austin,Kinnser Software,www.indeed.com/rc/clk?jk=858b4bd98ba28abf,TX,Data Scientist
indeed.com,549,Hingham,Talbots Inc.,www.indeed.com/rc/clk?jk=30ba45294b2b7338,MA,"Sr. Analyst, Customer Marketing Analytics"
indeed.com,550,Washington,Accenture,www.indeed.com/rc/clk?jk=b3f7e93124649936,DC,Accenture Analytics - Supply Chain Analytics - Manager+
indeed.com,551,Richardson,Blue Cross Blue Shield,www.indeed.com/rc/clk?jk=36d959951fdbb7e1,TX,Senior Manager Analytics Consulting - Risk & Revenue Optimization
indeed.com,552,Canonsburg,Mylan,www.indeed.com/rc/clk?jk=f302561aab4aaf63,PA,"Senior Manager, Market Research & Analytics - Global"
indeed.com,553,San Francisco,Tripping International,www.indeed.com/rc/clk?jk=97275d2935118c2a,CA,Analyst
indeed.com,554,San Francisco,GAP Inc,www.indeed.com/rc/clk?jk=7d31f2c378c5f9c9,CA,Principal Data Scientist
indeed.com,555,Boston,Mullen,www.indeed.com/rc/clk?jk=c4808a2838214c8e,MA,Senior Strategic Analyst
indeed.com,556,Westbrook,IDEXX Laboratories,www.indeed.com/rc/clk?jk=d48d4b058cc5e5d4,ME,SAP Business Warehouse - Lead Developer
indeed.com,557,San Francisco,Epsilon,www.indeed.com/rc/clk?jk=c757a4950f090c93,CA,"Sr. Director, Digital Analytics"
indeed.com,558,New York,Deloitte,www.indeed.com/rc/clk?jk=e4a0c1e598b3562d,NY,Advanced Analytics and Modeling - Banking & Securities - Manager
indeed.com,559,San Jose,FICO,www.indeed.com/rc/clk?jk=6b3b3e5ca8a19368,CA,Principal Java Software Engineer
indeed.com,560,Raleigh-Durham,MetLife GTO,www.indeed.com/rc/clk?jk=aa4e12a8107954a5,NC,TRICARE Oracle Database Administrator
indeed.com,561,Louisville,Kforce,www.indeed.com/rc/clk?jk=fa564b7d46c7790b,KY,Programmer/Analyst - User Experience
indeed.com,562,Raleigh-Durham,MetLife,www.indeed.com/rc/clk?jk=9bc821e0f227357d,NC,TRICARE Oracle Database Administrator
indeed.com,563,Chicago,The Robinson/Diamond Resource Group,www.indeed.com/rc/clk?jk=a8c8148bf090269c,IL,IT Manager Data and Analytics
